zpid,address,cityname,state,zipcode,latitude,longitude,title,listingStatus,minPrice,maxPrice,bedrooms
2088878940,10701 Main St,Bellevue,WA,98004,47.609787,-122.19776,Sylva on Main,forRent,1631,3570,0
2088878940,10701 Main St,Bellevue,WA,98004,47.609787,-122.19776,Sylva on Main,forRent,3304,3570,2
458222503,8460 164th Ave NE,Redmond,WA,98052,47.677986,-122.12113,Hue Apartments,forRent,2100,2800,1
2067210600,410 5th Ave SW,Olympia,WA,98501,47.043926,-122.905785,Views on Fifth,forRent,1350,4150,0
2067210600,410 5th Ave SW,Olympia,WA,98501,47.043926,-122.905785,Views on Fifth,forRent,1699,4150,1
2067210600,410 5th Ave SW,Olympia,WA,98501,47.043926,-122.905785,Views on Fifth,forRent,2750,4150,2
2061153766,410 5th Ave SW #511,Olympia,WA,98501,47.043983,-122.90597,"Views on Fifth, TW1 BLDG Studio",,,,
446856817,515 E Denny Way #7F1C72982,Seattle,WA,98122,47.61836,-122.32447,"515 Denny Apartments, Studio 1 Bath",,,,
457841218,1305 E Mercer St APT 313,Seattle,WA,98102,47.624096,-122.31537,"Convenient Apartments on Cap Hill!, studio  1.0 baths (163 sqft)",,,,
457445704,11222 Greenwood Ave N,Seattle,WA,98133,47.7117,-122.35515,NorthLink Apartments,forRent,1675,1725,1
440233003,1115 SW Market St APT 602,Portland,OR,97201,45.514477,-122.68665,"11 Marche Apartments, 1 beds  1.0 baths (599 sqft)",,,,
349877122,12800 SE 7th St,Vancouver,WA,98683,45.61665,-122.54159,Passage,forRent,1549,2099,2
349877122,12800 SE 7th St,Vancouver,WA,98683,45.61665,-122.54159,Passage,forRent,2099,2099,3
2054944600,1821 SE Minter Bridge Rd,Hillsboro,OR,97123,45.506203,-122.962326,Minter Bridge Square,forRent,1345,1395,1
425140047,538 Lakeside Ave S #1B-1BA-683SQFT,Seattle,WA,98144,47.596714,-122.2867,"Lakefront on Washington, 1 Bed 1 Bath 683",,,,
2066692222,2120 NE Thorncroft Dr,Hillsboro,OR,97124,45.53672,-122.87551,Thorncroft Farms Apartments,forRent,1571,2363,1
2066692222,2120 NE Thorncroft Dr,Hillsboro,OR,97124,45.53672,-122.87551,Thorncroft Farms Apartments,forRent,1752,2363,2
2066692222,2120 NE Thorncroft Dr,Hillsboro,OR,97124,45.53672,-122.87551,Thorncroft Farms Apartments,forRent,2262,2363,3
2060531554,2665 Kingsgate Way,Richland,WA,99354,46.328365,-119.31841,Vicinity at Horn Rapids,forRent,1440,2305,1
2060531554,2665 Kingsgate Way,Richland,WA,99354,46.328365,-119.31841,Vicinity at Horn Rapids,forRent,1815,2305,2
2060531554,2665 Kingsgate Way,Richland,WA,99354,46.328365,-119.31841,Vicinity at Horn Rapids,forRent,2170,2305,3
441565181,14378 Walnut Grove Way,Oregon City,OR,97045,45.33226,-122.57226,The Mill on Maple Apartments,forRent,1635,2860,1
441565181,14378 Walnut Grove Way,Oregon City,OR,97045,45.33226,-122.57226,The Mill on Maple Apartments,forRent,2125,2860,2
441565181,14378 Walnut Grove Way,Oregon City,OR,97045,45.33226,-122.57226,The Mill on Maple Apartments,forRent,2825,2860,3
457037853,2715 Sunset Ln NE,Renton,WA,98056,47.499435,-122.181694,Sunset Terrace,forRent,1499,2354,0
457037853,2715 Sunset Ln NE,Renton,WA,98056,47.499435,-122.181694,Sunset Terrace,forRent,2099,2354,1
2078249291,6015 N Interstate Ave,Portland,OR,97217,45.567,-122.682434,ArLo,forRent,1183,1540,0
2078249291,6015 N Interstate Ave,Portland,OR,97217,45.567,-122.682434,ArLo,forRent,1490,1540,1
2079466792,1411 NW Quimby St,Portland,OR,97209,45.533722,-122.685776,Reveal Apartments,forRent,1351,3152,1
2079466792,1411 NW Quimby St,Portland,OR,97209,45.533722,-122.685776,Reveal Apartments,forRent,3112,3152,2
2084472835,18025 SE 272nd St,Covington,WA,98042,47.357567,-122.10139,Novo,forRent,2270,2675,1
2084472835,18025 SE 272nd St,Covington,WA,98042,47.357567,-122.10139,Novo,forRent,2675,2675,3
2064232030,3008 16th Ave W,Seattle,WA,98119,47.6469,-122.37726,Ivy at Interbay,forRent,1475,2585,0
2064232030,3008 16th Ave W,Seattle,WA,98119,47.6469,-122.37726,Ivy at Interbay,forRent,1799,2585,1
450177251,6655 SW Nyberg Ln,Tualatin,OR,97062,45.383255,-122.74507,Tualatin,forRent,1475,2625,0
450177251,6655 SW Nyberg Ln,Tualatin,OR,97062,45.383255,-122.74507,Tualatin,forRent,1650,2625,1
450177251,6655 SW Nyberg Ln,Tualatin,OR,97062,45.383255,-122.74507,Tualatin,forRent,2199,2625,2
450177251,6655 SW Nyberg Ln,Tualatin,OR,97062,45.383255,-122.74507,Tualatin,forRent,2625,2625,3
2079646383,12240 Daphne Ln NW,Silverdale,WA,98383,47.67301,-122.66978,Trillium Heights,forRent,1635,2170,1
2079646383,12240 Daphne Ln NW,Silverdale,WA,98383,47.67301,-122.66978,Trillium Heights,forRent,1714,2170,2
2079646383,12240 Daphne Ln NW,Silverdale,WA,98383,47.67301,-122.66978,Trillium Heights,forRent,2160,2170,3
2068831651,1300 Mahogany Ave,Bellingham,WA,98226,48.793407,-122.51436,Mahogany Manor,forRent,1519,2730,0
2068831651,1300 Mahogany Ave,Bellingham,WA,98226,48.793407,-122.51436,Mahogany Manor,forRent,2104,2730,2
455655961,8376 SW Pfaffle St,Portland,OR,97223,45.4378,-122.76288,Carriage House Apartments,forRent,1499,1799,1
455655961,8376 SW Pfaffle St,Portland,OR,97223,45.4378,-122.76288,Carriage House Apartments,forRent,1799,1799,2
2061098495,2020 NE 89th St #306,Seattle,WA,98115,47.69322,-122.305984,"Maple Leaf Residences, 306",,,,
2071783966,3633 Market Pl W,Tacoma,WA,98466,47.225452,-122.53612,Latitude 47,forRent,1550,2500,1
2071783966,3633 Market Pl W,Tacoma,WA,98466,47.225452,-122.53612,Latitude 47,forRent,2150,2500,2
2096286114,15205 140th Way SE,Renton,WA,98058,47.46756,-122.157295,The Preserve at Cedar River,forRent,2221,3474,1
2096286114,15205 140th Way SE,Renton,WA,98058,47.46756,-122.157295,The Preserve at Cedar River,forRent,1879,3474,2
2096286114,15205 140th Way SE,Renton,WA,98058,47.46756,-122.157295,The Preserve at Cedar River,forRent,3464,3474,3
2077660545,1805 186th Pl SE,Bothell,WA,98012,47.8289,-122.20811,Waterstone at Silver Creek,forRent,1699,2645,1
2077660545,1805 186th Pl SE,Bothell,WA,98012,47.8289,-122.20811,Waterstone at Silver Creek,forRent,1948,2645,2
2077660545,1805 186th Pl SE,Bothell,WA,98012,47.8289,-122.20811,Waterstone at Silver Creek,forRent,2299,2645,3
2087917277,1820 Boylston Ave,Seattle,WA,98122,47.618233,-122.32314,Jet on Boylston,forRent,1640,2195,1
2090920738,123 18th Ave E,Seattle,WA,98112,47.619293,-122.309395,Ruth Court,forRent,1849,2899,1
2090920738,123 18th Ave E,Seattle,WA,98112,47.619293,-122.309395,Ruth Court,forRent,2899,2899,2
352132930,31500 1st Ave S,Federal Way,WA,98003,47.32053,-122.33324,Greystone Meadows,forRent,1749,2807,1
352132930,31500 1st Ave S,Federal Way,WA,98003,47.32053,-122.33324,Greystone Meadows,forRent,1911,2807,2
352132930,31500 1st Ave S,Federal Way,WA,98003,47.32053,-122.33324,Greystone Meadows,forRent,2249,2807,3
443693678,3000 Austin Dr,Bremerton,WA,98312,47.595398,-122.69636,Erlands Point,forRent,2150,2500,2
443693678,3000 Austin Dr,Bremerton,WA,98312,47.595398,-122.69636,Erlands Point,forRent,2500,2500,3
2055719873,23940 40th Dr SE,Bothell,WA,98021,47.780315,-122.17854,Pinnacle Sonata,forRent,2089,3187,1
2055719873,23940 40th Dr SE,Bothell,WA,98021,47.780315,-122.17854,Pinnacle Sonata,forRent,2757,3187,2
2055719873,23940 40th Dr SE,Bothell,WA,98021,47.780315,-122.17854,Pinnacle Sonata,forRent,3007,3187,3
2078661121,5300 E Main St,Hillsboro,OR,97123,45.51797,-122.92861,Commons at Creekside Apartments,forRent,1425,2299,1
2078661121,5300 E Main St,Hillsboro,OR,97123,45.51797,-122.92861,Commons at Creekside Apartments,forRent,1575,2299,2
2078661121,5300 E Main St,Hillsboro,OR,97123,45.51797,-122.92861,Commons at Creekside Apartments,forRent,1859,2299,3
348192014,7629 47th Ave NE #F1,Marysville,WA,98270,48.06596,-122.16681,"Liberty Gardens, 2 beds  1.5 baths (1130 sqft)",,,,
453357581,10540-10544 Whitman Ave N #10704-201,Seattle,WA,98133,47.706238,-122.34568,"Whitman, 10704-201",,,,
440337392,824 W Casino Rd #H69,Everett,WA,98204,47.91999,-122.24552,"Avaire Apartments, 3 Bed - 1 Bath",,,,
453442745,8937 N Westanna Ave,Portland,OR,97203,45.58709,-122.73175,Harrison Square Apartments,forRent,1450,1685,1
453442745,8937 N Westanna Ave,Portland,OR,97203,45.58709,-122.73175,Harrison Square Apartments,forRent,1650,1685,2
458665573,75 Vine St,Seattle,WA,98121,47.614277,-122.35042,Walton Lofts,forRent,1990,4700,1
458665573,75 Vine St,Seattle,WA,98121,47.614277,-122.35042,Walton Lofts,forRent,2140,4700,2
458210494,7000 132nd Pl SE,Renton,WA,98059,47.537796,-122.1628,Castle Creek,forRent,1829,2487,1
458210494,7000 132nd Pl SE,Renton,WA,98059,47.537796,-122.1628,Castle Creek,forRent,2167,2487,2
458685315,5115 Countryside St NE,Salem,OR,97305,44.99795,-122.96805,Northplace Apartment Homes,forRent,1407,2210,0
458685315,5115 Countryside St NE,Salem,OR,97305,44.99795,-122.96805,Northplace Apartment Homes,forRent,1580,2210,1
458685315,5115 Countryside St NE,Salem,OR,97305,44.99795,-122.96805,Northplace Apartment Homes,forRent,1738,2210,2
458685315,5115 Countryside St NE,Salem,OR,97305,44.99795,-122.96805,Northplace Apartment Homes,forRent,2185,2210,3
458700097,5499 15th Ave NE,Olympia,WA,98516,47.05743,-122.811485,Modera Lacey,forRent,1691,2491,1
458700097,5499 15th Ave NE,Olympia,WA,98516,47.05743,-122.811485,Modera Lacey,forRent,2126,2491,2
458700097,5499 15th Ave NE,Olympia,WA,98516,47.05743,-122.811485,Modera Lacey,forRent,2332,2491,3
2077390688,3325 SE Division St,Portland,OR,97202,45.505013,-122.63099,Theory 33,forRent,1295,1995,0
2077390688,3325 SE Division St,Portland,OR,97202,45.505013,-122.63099,Theory 33,forRent,1695,1995,1
2077390688,3325 SE Division St,Portland,OR,97202,45.505013,-122.63099,Theory 33,forRent,1995,1995,2
2080712030,18049 SW Lower Boones Ferry Rd,Portland,OR,97224,45.391235,-122.752,Eddyline at Bridgeport,forRent,1525,3172,0
2080712030,18049 SW Lower Boones Ferry Rd,Portland,OR,97224,45.391235,-122.752,Eddyline at Bridgeport,forRent,1580,3172,1
2080712030,18049 SW Lower Boones Ferry Rd,Portland,OR,97224,45.391235,-122.752,Eddyline at Bridgeport,forRent,1887,3172,2
2080712030,18049 SW Lower Boones Ferry Rd,Portland,OR,97224,45.391235,-122.752,Eddyline at Bridgeport,forRent,3172,3172,3
458604984,2404 SE 161st Ct,Vancouver,WA,98683,45.60346,-122.50708,Wildflower Apartments,forRent,1500,1695,2
440973713,10765 SW Butner Rd,Portland,OR,97225,45.510586,-122.78703,Sunset Station Apartments,forRent,1399,1650,1
440973713,10765 SW Butner Rd,Portland,OR,97225,45.510586,-122.78703,Sunset Station Apartments,forRent,1525,1650,2
458587699,12250 Greenwood Ave N,Seattle,WA,98133,47.71909,-122.35536,Daniels Apartments,forRent,1695,1695,1
458613138,6212 Road 68,Pasco,WA,99301,46.284397,-119.18993,Navigator Villas,forRent,1497,1607,2
2105737598,1305 NE 43rd St,Seattle,WA,98105,47.65971,-122.31416,University Manor,forRent,1495,1975,0
2105737598,1305 NE 43rd St,Seattle,WA,98105,47.65971,-122.31416,University Manor,forRent,1975,1975,1
448950830,14700 SW Rocket St,Beaverton,OR,97005,45.492348,-122.828285,West End District,forRent,1471,2130,0
448950830,14700 SW Rocket St,Beaverton,OR,97005,45.492348,-122.828285,West End District,forRent,1700,2130,1
448950830,14700 SW Rocket St,Beaverton,OR,97005,45.492348,-122.828285,West End District,forRent,1920,2130,2
425604072,411 SE Ellsworth Rd,Vancouver,WA,98664,45.618702,-122.55978,Ellis Apartments,forRent,1550,2800,1
425604072,411 SE Ellsworth Rd,Vancouver,WA,98664,45.618702,-122.55978,Ellis Apartments,forRent,2750,2800,3
2058006840,13341 15th Ave NE,Seattle,WA,98125,47.726227,-122.31339,Jackson Greens Apartments,forRent,1650,2200,1
2058006840,13341 15th Ave NE,Seattle,WA,98125,47.726227,-122.31339,Jackson Greens Apartments,forRent,2000,2200,2
2070426889,97 Kingsgate Rd,Lake Oswego,OR,97035,45.42844,-122.72909,Oswego Cove,forRent,1895,2125,2
2079125501,9250 NE Rockspring St,Beaverton,OR,97006,45.53138,-122.8844,Arbory Apartments,forRent,1545,2124,1
2079125501,9250 NE Rockspring St,Beaverton,OR,97006,45.53138,-122.8844,Arbory Apartments,forRent,1829,2124,2
2065707177,1948 Linwood St NW,Salem,OR,97304,44.96178,-123.06476,Acero West Salem,forRent,1585,1885,1
2065707177,1948 Linwood St NW,Salem,OR,97304,44.96178,-123.06476,Acero West Salem,forRent,1795,1885,2
2078790250,400 S Jackson St,Seattle,WA,98104,47.59941,-122.32883,Icon Apartments,forRent,1599,1905,1
2056490114,3255 SE 17th Ave,Portland,OR,97202,45.499214,-122.64889,Dean River Apartments,forRent,999,1699,0
2056490114,3255 SE 17th Ave,Portland,OR,97202,45.499214,-122.64889,Dean River Apartments,forRent,1499,1699,2
2056490114,3255 SE 17th Ave,Portland,OR,97202,45.499214,-122.64889,Dean River Apartments,forRent,1699,1699,3
2062377103,800 NE 42nd St,Seattle,WA,98105,47.65777,-122.31941,Campus Heights: Leasing Specials! U District Renovated Studios Now Available,forRent,949,969,0
458195025,15015 15th Ave NE,Seattle,WA,98155,47.7379,-122.313614,Shoreline Apartments,forRent,1535,1900,1
458195025,15015 15th Ave NE,Seattle,WA,98155,47.7379,-122.313614,Shoreline Apartments,forRent,1900,1900,2
2078534663,14611 Admiralty Way,Lynnwood,WA,98087,47.86591,-122.27216,Woodcreek,forRent,1860,2777,1
2078534663,14611 Admiralty Way,Lynnwood,WA,98087,47.86591,-122.27216,Woodcreek,forRent,2105,2777,2
2078534663,14611 Admiralty Way,Lynnwood,WA,98087,47.86591,-122.27216,Woodcreek,forRent,2777,2777,3
457300265,527 Eastlake Ave E,Seattle,WA,98109,47.623978,-122.32953,Carolina Court,forRent,1169,1775,0
457300265,527 Eastlake Ave E,Seattle,WA,98109,47.623978,-122.32953,Carolina Court,forRent,1675,1775,1
2059153537,444 Carpenter Rd SE,Lacey,WA,98503,47.04685,-122.79646,Serenity Apartments,forRent,1599,2200,1
2059153537,444 Carpenter Rd SE,Lacey,WA,98503,47.04685,-122.79646,Serenity Apartments,forRent,1950,2200,2
455964016,1306 N Springbrook Rd,Newberg,OR,97132,45.309845,-122.94633,Meadow Brook Villas,forRent,1999,1999,2
2078754482,18930 68th Ave NE,Kenmore,WA,98028,47.765507,-122.24959,The Timbers,forRent,1932,2321,1
2078754482,18930 68th Ave NE,Kenmore,WA,98028,47.765507,-122.24959,The Timbers,forRent,2097,2321,2
454200200,12907 E Gibson Rd,Everett,WA,98204,47.88078,-122.250275,Latitude,forRent,1670,1950,1
454200200,12907 E Gibson Rd,Everett,WA,98204,47.88078,-122.250275,Latitude,forRent,1950,1950,2
458690706,16200 Admiralty Way,Lynnwood,WA,98087,47.850166,-122.27742,Knox,forRent,1799,2799,0
458690706,16200 Admiralty Way,Lynnwood,WA,98087,47.850166,-122.27742,Knox,forRent,1999,2799,1
458690706,16200 Admiralty Way,Lynnwood,WA,98087,47.850166,-122.27742,Knox,forRent,2145,2799,2
449966234,330 4th St,Kirkland,WA,98033,47.678738,-122.201195,Plaza Apartments,forRent,1080,1450,0
349665665,7531 NE 18th St,Vancouver,WA,98661,45.63885,-122.59509,The Addison Apartments,forRent,1499,2099,1
349665665,7531 NE 18th St,Vancouver,WA,98661,45.63885,-122.59509,The Addison Apartments,forRent,1749,2099,2
349665665,7531 NE 18th St,Vancouver,WA,98661,45.63885,-122.59509,The Addison Apartments,forRent,2099,2099,3
2056955618,22817 Lakeview Dr,Mountlake Terrace,WA,98043,47.791405,-122.326866,Andorra,forRent,1553,2017,1
2056955618,22817 Lakeview Dr,Mountlake Terrace,WA,98043,47.791405,-122.326866,Andorra,forRent,1699,2017,2
2055827416,910 N Harbour Dr,Portland,OR,97217,45.603687,-122.675674,9Ten North by Trion Living,forRent,1549,2099,1
2055827416,910 N Harbour Dr,Portland,OR,97217,45.603687,-122.675674,9Ten North by Trion Living,forRent,1799,2099,2
458575165,2133 5th Ave,Seattle,WA,98121,47.614983,-122.34181,Lee Court Apartments,forRent,1695,2295,1
458575165,2133 5th Ave,Seattle,WA,98121,47.614983,-122.34181,Lee Court Apartments,forRent,2295,2295,2
2079447943,423 11th Ave E APT 8,Seattle,WA,98102,47.62275,-122.31814,"Eastwind Apartments, 08",,,,
350512417,16605 Ash Way,Lynnwood,WA,98037,47.84744,-122.2615,Allegro Lynnwood,forRent,1694,3050,0
350512417,16605 Ash Way,Lynnwood,WA,98037,47.84744,-122.2615,Allegro Lynnwood,forRent,1881,3050,1
350512417,16605 Ash Way,Lynnwood,WA,98037,47.84744,-122.2615,Allegro Lynnwood,forRent,2083,3050,2
458701543,15420 NW Marianna St,Portland,OR,97229,45.569164,-122.83604,Bethany 5,forRent,1749,2345,2
458701543,15420 NW Marianna St,Portland,OR,97229,45.569164,-122.83604,Bethany 5,forRent,2249,2345,3
456722774,230 8th Ave N,Seattle,WA,98109,47.62067,-122.3407,Denny Park,forRent,1600,2036,0
456722774,230 8th Ave N,Seattle,WA,98109,47.62067,-122.3407,Denny Park,forRent,2036,2036,1
2095467692,1515 NW 52nd St APT 504,Seattle,WA,98107,47.666206,-122.37713,"Cameron Apartments, 504",,,,
458464197,4617 NE Saint Johns Rd #H227,Vancouver,WA,98661,45.655766,-122.63542,"Steeple Chase Apartments, 2 beds  1.5 baths (939 sqft)",,,,
402673416,13414 NE 23rd Ave,Vancouver,WA,98686,45.718685,-122.64796,134th Street Lofts,forRent,1600,2075,1
402673416,13414 NE 23rd Ave,Vancouver,WA,98686,45.718685,-122.64796,134th Street Lofts,forRent,1780,2075,2
458699505,10251 Ridgeline Dr,Kennewick,WA,99338,46.191784,-119.25784,Badger Canyon,forRent,1313,1883,1
458699505,10251 Ridgeline Dr,Kennewick,WA,99338,46.191784,-119.25784,Badger Canyon,forRent,1625,1883,2
351701237,10815 SE 184th Ln,Renton,WA,98055,47.437256,-122.19558,Springfield,forRent,1699,2326,1
351701237,10815 SE 184th Ln,Renton,WA,98055,47.437256,-122.19558,Springfield,forRent,2326,2326,2
456116312,300 W Republican St,Seattle,WA,98119,47.623577,-122.36109,Koz Uptown,forRent,1305,2450,0
456116312,300 W Republican St,Seattle,WA,98119,47.623577,-122.36109,Koz Uptown,forRent,1800,2450,1
456116312,300 W Republican St,Seattle,WA,98119,47.623577,-122.36109,Koz Uptown,forRent,2450,2450,2
458196911,1443 NW 63rd St,Seattle,WA,98107,47.674355,-122.37554,Vitality on 63rd,forRent,1170,1180,0
2075634799,16500 SE 82nd Dr,Clackamas,OR,97015,45.403046,-122.568085,The Crossings,forRent,1650,1655,2
350173147,4555 NE 66th Ave,Vancouver,WA,98661,45.655525,-122.6038,Vancouver Pointe Senior Living,forRent,2999,5799,0
350173147,4555 NE 66th Ave,Vancouver,WA,98661,45.655525,-122.6038,Vancouver Pointe Senior Living,forRent,3299,5799,1
350173147,4555 NE 66th Ave,Vancouver,WA,98661,45.655525,-122.6038,Vancouver Pointe Senior Living,forRent,4699,5799,2
2060813232,2901 Rucker Ave,Everett,WA,98201,47.978603,-122.21101,Aero Apartments,forRent,2250,2375,2
2103306887,620 5th Ave W,Seattle,WA,98119,47.625248,-122.36286,Residence 620,forRent,2270,2700,1
2103306887,620 5th Ave W,Seattle,WA,98119,47.625248,-122.36286,Residence 620,forRent,2700,2700,2
442415434,25 N Fargo St,Portland,OR,97227,45.546276,-122.66709,Fargo Apartments,forRent,1195,1795,0
442415434,25 N Fargo St,Portland,OR,97227,45.546276,-122.66709,Fargo Apartments,forRent,1425,1795,1
442415434,25 N Fargo St,Portland,OR,97227,45.546276,-122.66709,Fargo Apartments,forRent,1725,1795,2
2103317680,3016 1st Ave,Seattle,WA,98121,47.618217,-122.35431,CENTER VIEW APARTMENTS- LIVE YOUR BEST LIFE HERE!,forRent,1299,1899,0
2103317680,3016 1st Ave,Seattle,WA,98121,47.618217,-122.35431,CENTER VIEW APARTMENTS- LIVE YOUR BEST LIFE HERE!,forRent,1899,1899,2
2066657235,509 1st Ave W,Seattle,WA,98119,47.62365,-122.35832,509 1st,forRent,1450,1550,1
2093230663,708 6th Ave N,Seattle,WA,98109,47.62575,-122.34456,708 Uptown,forRent,1645,2270,1
2072149917,1795 NE 205th St #410,Seattle,WA,98155,47.77728,-122.31008,"205 Apartments, 1 beds  1.0 baths (518 sqft)",,,,
2079316490,1408 E Union St,Seattle,WA,98122,47.6131,-122.313805,Chloe on Union,forRent,1791,3104,0
2079316490,1408 E Union St,Seattle,WA,98122,47.6131,-122.313805,Chloe on Union,forRent,2205,3104,1
2079316490,1408 E Union St,Seattle,WA,98122,47.6131,-122.313805,Chloe on Union,forRent,3104,3104,2
447259920,1625 SW Main St,Washougal,WA,98671,45.57874,-122.35416,Walden,forRent,1699,2525,1
447259920,1625 SW Main St,Washougal,WA,98671,45.57874,-122.35416,Walden,forRent,2525,2525,2
2080034563,1320 University St,Seattle,WA,98101,47.612877,-122.3242,The Point,forRent,2225,2295,1
2079331650,125 Boren Ave S,Seattle,WA,98144,47.601223,-122.31781,Emerson Seattle,forRent,1490,3599,0
2079331650,125 Boren Ave S,Seattle,WA,98144,47.601223,-122.31781,Emerson Seattle,forRent,1785,3599,1
2079331650,125 Boren Ave S,Seattle,WA,98144,47.601223,-122.31781,Emerson Seattle,forRent,2850,3599,2
443746204,1140 NW Market St,Seattle,WA,98107,47.668896,-122.3728,Carrick,forRent,1334,1500,0
2080102868,5988 NW 38th Ave,Camas,WA,98607,45.60636,-122.47162,Kielo at Grass Valley,forRent,1622,3036,1
2080102868,5988 NW 38th Ave,Camas,WA,98607,45.60636,-122.47162,Kielo at Grass Valley,forRent,2027,3036,2
2080102868,5988 NW 38th Ave,Camas,WA,98607,45.60636,-122.47162,Kielo at Grass Valley,forRent,2541,3036,3
2080102868,5988 NW 38th Ave,Camas,WA,98607,45.60636,-122.47162,Kielo at Grass Valley,forRent,3033,3036,4
456519051,7823 NE Fourth Plain Blvd,Vancouver,WA,98662,45.646492,-122.59152,Fourth Plain Plaza,forRent,1500,1500,2
2063409324,2880 SE Division St,Portland,OR,97202,45.504723,-122.63593,Division Terrace,forRent,1229,1445,0
2063409324,2880 SE Division St,Portland,OR,97202,45.504723,-122.63593,Division Terrace,forRent,1339,1445,1
402646293,4029 Rainier Ave S,Seattle,WA,98118,47.567158,-122.28927,4029 Rainier Ave,forRent,1250,1375,0
2093853008,20455 1st Ave NE,Poulsbo,WA,98370,47.74938,-122.6486,Liberty Ridge,forRent,1800,2487,1
2093853008,20455 1st Ave NE,Poulsbo,WA,98370,47.74938,-122.6486,Liberty Ridge,forRent,1900,2487,2
2093853008,20455 1st Ave NE,Poulsbo,WA,98370,47.74938,-122.6486,Liberty Ridge,forRent,2487,2487,3
2083394339,400 NE 45th St,Seattle,WA,98105,47.661774,-122.32346,Cosmopolitan,forRent,1329,2994,0
2083394339,400 NE 45th St,Seattle,WA,98105,47.661774,-122.32346,Cosmopolitan,forRent,2994,2994,2
458691230,2100 Electric Ave,Bellingham,WA,98229,48.757294,-122.41718,Old Mill Village,forRent,1800,3595,1
458691230,2100 Electric Ave,Bellingham,WA,98229,48.757294,-122.41718,Old Mill Village,forRent,2200,3595,2
458691230,2100 Electric Ave,Bellingham,WA,98229,48.757294,-122.41718,Old Mill Village,forRent,2999,3595,3
2071520534,19739 River Rd,Gladstone,OR,97027,45.375168,-122.60588,Rivergreens Apartments,forRent,1470,2190,1
2071520534,19739 River Rd,Gladstone,OR,97027,45.375168,-122.60588,Rivergreens Apartments,forRent,1695,2190,2
2071520534,19739 River Rd,Gladstone,OR,97027,45.375168,-122.60588,Rivergreens Apartments,forRent,2170,2190,3
454239809,115 Dorn Ave,Everett,WA,98208,47.91653,-122.23092,Dorn Apartments,forRent,1725,1750,2
2056366375,7602 46th St W,Tacoma,WA,98466,47.214848,-122.5384,University Commons Apartments,forRent,1515,1730,1
2056366375,7602 46th St W,Tacoma,WA,98466,47.214848,-122.5384,University Commons Apartments,forRent,1730,1730,2
2068359933,1811 17th Ave APT 102,Seattle,WA,98122,47.61801,-122.31052,"1811 Apartments, 102",,,,
2079663449,1330 Boren Ave,Seattle,WA,98101,47.61239,-122.327484,Stockbridge Apartment Homes,forRent,1215,1995,0
2079663449,1330 Boren Ave,Seattle,WA,98101,47.61239,-122.327484,Stockbridge Apartment Homes,forRent,1995,1995,1
458030668,1022 10th Ave SE,Puyallup,WA,98372,47.182407,-122.2799,Heritage Square Apartment Homes,forRent,1950,1950,2
458579717,5001 Pacific Ave,Tacoma,WA,98408,47.21144,-122.43295,Gibson Gardens,forRent,1650,2075,1
458579717,5001 Pacific Ave,Tacoma,WA,98408,47.21144,-122.43295,Gibson Gardens,forRent,2045,2075,2
2090944025,600 E Denny Way APT 3,Seattle,WA,98122,47.618744,-122.32369,"Bonneville Apartments, 3",,,,
2088072596,15631 Ash Way,Lynnwood,WA,98087,47.85602,-122.25595,Tivalli Apartments,forRent,1583,2580,0
2088072596,15631 Ash Way,Lynnwood,WA,98087,47.85602,-122.25595,Tivalli Apartments,forRent,1693,2580,1
2088072596,15631 Ash Way,Lynnwood,WA,98087,47.85602,-122.25595,Tivalli Apartments,forRent,2074,2580,2
2088072596,15631 Ash Way,Lynnwood,WA,98087,47.85602,-122.25595,Tivalli Apartments,forRent,2580,2580,3
458679024,840 E Denny Way,Seattle,WA,98122,47.618935,-122.32126,"101 Broadway, Live Here, Go Anywhere, Currently offering first month free",forRent,2150,2350,1
458679024,840 E Denny Way,Seattle,WA,98122,47.618935,-122.32126,"101 Broadway, Live Here, Go Anywhere, Currently offering first month free",forRent,2350,2350,2
2064326042,11430 SE Stevens Rd,Happy Valley,OR,97086,45.44041,-122.562485,Steven's Creek,forRent,1750,2200,1
2064326042,11430 SE Stevens Rd,Happy Valley,OR,97086,45.44041,-122.562485,Steven's Creek,forRent,2200,2200,2
440410987,2721 Wetmore Ave #2B-2BA-1011SQFT,Everett,WA,98201,47.981197,-122.20675,"Marquee Apartments, X15",,,,
457826891,900 Queen Anne Ave N APT 403,Seattle,WA,98109,47.62749,-122.35631,"900 Queen Anne Apartments, 1X1",,,,
457848739,1500 SW 12th Ave,Portland,OR,97201,45.514935,-122.68682,The Cameron,forRent,1232,1450,0
457848739,1500 SW 12th Ave,Portland,OR,97201,45.514935,-122.68682,The Cameron,forRent,1349,1450,1
418607195,4463 Welcome Ct,Gig Harbor,WA,98335,47.31695,-122.59842,Skansie Pointe,forRent,3005,3200,3
455828312,16104 36th Ave W,Lynnwood,WA,98087,47.85205,-122.28246,The Peaks,forRent,1699,2099,1
455828312,16104 36th Ave W,Lynnwood,WA,98087,47.85205,-122.28246,The Peaks,forRent,2099,2099,2
2079298890,29697 SW Rose Ln,Wilsonville,OR,97070,45.305744,-122.75262,Bridge Creek Apartments,forRent,1326,2274,1
2079298890,29697 SW Rose Ln,Wilsonville,OR,97070,45.305744,-122.75262,Bridge Creek Apartments,forRent,1462,2274,2
